,214NP,Non-Pharms,pcs,N95 Face masks,,,,,,,,,,,,,,,,,,,,,,,
,215NP,Non-Pharms,pck of 50,Face Masks 3 ply,,,,,,,,,,,,,,,,,,,,,,,
,216NP,Non-Pharms,pck of 50,Ethicon Vicryl no 1 45mm CN 75cm,,,,,,,,,,,,,,,,,,,,,,,
,217NP,Non-Pharms,Dozen,Ethicon Vicryl no 1 45mm RB 75cm,,,,,,,,,,,,,,,,,,,,,,,
,218NP,Non-Pharms,Dozen,Ethicon Vicryl no 3/0 CN  26mm  45cm,,,,,,,,,,,,,,,,,,,,,,,
,219NP,Non-Pharms,doz,Ethicon Vicryl no 3/0 RB mm  75cm,,,,,,,,,,,,,,,,,,,,,,,
,220NP,Non-Pharms,Dozen,Ethicon Vicryl no 2  45mm CN 75cm,,,,,,,,,,,,,,,,,,,,,,,
,221NP,Non-Pharms,Dozen,Ethicon Vicryl no 2  RB 45mm X 75cm,,,,,,,,,,,,,,,,,,,,,,,
,222NP,Non-Pharms,Dozen,Ethicon  Prolene Hernia mesh 15 X 15cm ,,,,,,,,,,,,,,,,,,,,,,,
,223NP,Non-Pharms,Dozen,PDS 1 LOOP(For mass closure),,,,,,,,,,,,,,,,,,,,,,,
,224NP,Non-Pharms,doz,Ethicon  Prolene Hernia mesh  6 x11 cm,,,,,,,,,,,,,,,,,,,,,,,
,225NP,Non-Pharms,Dozen,suture nyron 10/0 6.5mm CN 45CM X75,,,,,,,,,,,,,,,,,,,,,,,
,226NP,Non-Pharms,Dozen,Suture  Nyron 9/0  6.5mm  micro needle ,,,,,,,,,,,,,,,,,,,,,,,
,227NP,Non-Pharms,Dozen,Suture Silk no 2   CN 40mm x75cm ,,,,,,,,,,,,,,,,,,,,,,,
,228NP,Non-Pharms,Dozen,Suture Silk no 2   RBN 40mm x75cm ,,,,,,,,,,,,,,,,,,,,,,,
,229NP,Non-Pharms,Dozen,Suture Silk no 1   RBN 40mm x75cm ,,,,,,,,,,,,,,,,,,,,,,,
,230NP,Non-Pharms,Dozen,Suture Silk no 1   CN 40mm x75cm ,,,,,,,,,,,,,,,,,,,,,,,
,231NP,Non-Pharms,Dozen,applicator sticks,,,,,,,,,,,,,,,,,,,,,,,
,232NP,Non-Pharms,pck of 500,autoclavable suction tube,,,,,,,,,,,,,,,,,,,,,,,
,233NP,Non-Pharms,25 m,Born wax,,,,,,,,,,,,,,,,,,,,,,,
,234NP,Non-Pharms,doz,breast pump,,,,,,,,,,,,,,,,,,,,,,,
,235NP,Non-Pharms,pcs,Bulb syringe Aspirator,,,,,,,,,,,,,,,,,,,,,,,
,236NP,Non-Pharms,pcs,Cidex solution,,,,,,,,,,,,,,,,,,,,,,,
,237NP,Non-Pharms,5 Litres Jar,colostomy bags child,,,,,,,,,,,,,,,,,,,,,,,
,238NP,Non-Pharms,pcs,colostomy bags  Adult,,,,,,,,,,,,,,,,,,,,,,,
,239NP,Non-Pharms,pcs,Cown pore Transparent Surgical tape 1cm x10yrd,,,,,,,,,,,,,,,,,,,,,,,
,240NP,Non-Pharms,pcs,Cown pore Transparent Surgical tape 2.5cm x9.1cm,,,,,,,,,,,,,,,,,,,,,,,
,241NP,Non-Pharms,pcs,Diaper sizes   -large,,,,,,,,,,,,,,,,,,,,,,,
,242NP,Non-Pharms,pck of 10,Diaper sizes  -medium,,,,,,,,,,,,,,,,,,,,,,,
,243NP,Non-Pharms,pck of 10,Diaper sizes  -small,,,,,,,,,,,,,,,,,,,,,,,
,244NP,Non-Pharms,pck of 10,Diaper sizes  -x-large,,,,,,,,,,,,,,,,,,,,,,,
,245NP,Non-Pharms,pck of 10,Diaper sizes  xx-large,,,,,,,,,,,,,,,,,,,,,,,
,246NP,Non-Pharms,pck of 10,Disposable Surgical needle G 21,,,,,,,,,,,,,,,,,,,,,,,
,247NP,Non-Pharms,pck of 100,Disposable Surgical needle G 23,,,,,,,,,,,,,,,,,,,,,,,
,248NP,Non-Pharms,pck of 100,Disposable surgical gowns large,,,,,,,,,,,,,,,,,,,,,,,
,249NP,Non-Pharms,pcs,Disposable surgical gowns medium,,,,,,,,,,,,,,,,,,,,,,,
,250NP,Non-Pharms,pcs,Disposable surgical gowns x-large,,,,,,,,,,,,,,,,,,,,,,,
,251NP,Non-Pharms,pcs,theatre caps (NURSE),,,,,,,,,,,,,,,,,,,,,,,
,252NP,Non-Pharms,pck of 100,DOCTOR SURGICAL CAPS  DISPOSSIBLE,,,,,,,,,,,,,,,,,,,,,,,
,253NP,Non-Pharms,pck of 100,Indentification bands adult,,,,,,,,,,,,,,,,,,,,,,,
,254NP,Non-Pharms,pcs,Indentification bands  paediatrics,,,,,,,,,,,,,,,,,,,,,,,
,255NP,Non-Pharms,pcs,"Zinc oxide strapping, 7.5cm x 4.5m",,,,,,,,,,,,,,,,,,,,,,,
,256NP,Non-Pharms,Roll,large cotton white sheets 180 x240cm,,,,,,,,,,,,,,,,,,,,,,,
,257NP,Non-Pharms,pairs,large cellular blankets ,,,,,,,,,,,,,,,,,,,,,,,
,258NP,Non-Pharms,pcs,counterpanes ,,,,,,,,,,,,,,,,,,,,,,,
,259NP,Non-Pharms,pcs,female cotton light blue stripped  gowns extra large,,,,,,,,,,,,,,,,,,,,,,,
,260NP,Non-Pharms,pcs,female cotton light blue stripped  gowns large,,,,,,,,,,,,,,,,,,,,,,,
,261NP,Non-Pharms,pcs,female cotton light blue stripped  gowns medium,,,,,,,,,,,,,,,,,,,,,,,
,262NP,Non-Pharms,pcs,male cotton stripped pyjamas extra large,,,,,,,,,,,,,,,,,,,,,,,
,263NP,Non-Pharms,pcs,male cotton stripped pyjamas  large,,,,,,,,,,,,,,,,,,,,,,,
,264NP,Non-Pharms,pcs,male cotton stripped pyjamas medium,,,,,,,,,,,,,,,,,,,,,,,
,265NP,Non-Pharms,pcs,male cotton stripped pyjamas small,,,,,,,,,,,,,,,,,,,,,,,
,266NP,Non-Pharms,pcs,toto  cotton pink pyjamas small,,,,,,,,,,,,,,,,,,,,,,,
,267NP,Non-Pharms,pcs,toto  cotton pink pyjamas medium,,,,,,,,,,,,,,,,,,,,,,,
,268NP,Non-Pharms,pcs,toto  cotton pink pyjamas large,,,,,,,,,,,,,,,,,,,,,,,
,269NP,Non-Pharms,pcs,theatre canvas material,,,,,,,,,,,,,,,,,,,,,,,
,270NP,Non-Pharms,meter,theatre dacron green materials,,,,,,,,,,,,,,,,,,,,,,,
,271NP,Non-Pharms,meter,theatre green jija  material,,,,,,,,,,,,,,,,,,,,,,,
,272NP,Non-Pharms,meter,theatre scrub suit size  large,,,,,,,,,,,,,,,,,,,,,,,
,273NP,Non-Pharms,pairs,theatre scrub suit size  medium,,,,,,,,,,,,,,,,,,,,,,,
,274NP,Non-Pharms,pairs,theatre scrub suit size xx-large,,,,,,,,,,,,,,,,,,,,,,,
,275NP,Non-Pharms,pairs,theatre scrub suit size  x-large,,,,,,,,,,,,,,,,,,,,,,,
,276NP,Non-Pharms,pairs,theatre scrub suit size  small,,,,,,,,,,,,,,,,,,,,,,,
,277NP,Non-Pharms,pairs,lab coats,,,,,,,,,,,,,,,,,,,,,,,
,278NP,Non-Pharms,pcs,curtain materials,,,,,,,,,,,,,,,,,,,,,,,
,279NP,Non-Pharms,meter,curtain matrias water proof,,,,,,,,,,,,,,,,,,,,,,,
,280NP,Non-Pharms,meter,heavy duty gloves rubber,,,,,,,,,,,,,,,,,,,,,,,
,281NP,Non-Pharms,pairs,"gumboots sizes 6,7,8,9,10,11",,,,,,,,,,,,,,,,,,,,,,,
,282NP,Non-Pharms,pairs,draw sheet,,,,,,,,,,,,,,,,,,,,,,,
,283NP,Non-Pharms,pairs,Barium sulphate suspension- 0.95GM/ML,,,,,,,,,,,,,,,,,,,,,,,
,284NP,Non-Pharms,1 litre,Drystar DT2 B films for direct digital thermal printing  for use in computerised tomography(CT) in medical imaging size 35 x 43cm,,,,,,,,,,,,,,,,,,,,,,,
,285NP,Non-Pharms,100s,Non-Ionic H2O Soluble with iodine content- 270MG/ML,,,,,,,,,,,,,,,,,,,,,,,
,286NP,Non-Pharms,100 ml,Non-Ionic H2O Soluble with iodine content-300MG/ML,,,,,,,,,,,,,,,,,,,,,,,
,287NP,Non-Pharms,50 ml,Thermal Printing paper 110mm X 18m,,,,,,,,,,,,,,,,,,,,,,,
,288NP,Non-Pharms,Roll,Ultrasound Gel/Jelly,,,,,,,,,,,,,,,,,,,,,,,
,289NP,Non-Pharms,5 Litres Jar,Xray envelope large size- 37X46cm,,,,,,,,,,,,,,,,,,,,,,,
,290NP,Non-Pharms,Piece,Xray envelope small  size - 25X32cm,,,,,,,,,,,,,,,,,,,,,,,
,291NP,Non-Pharms,Piece,Xray film processing auto-Dev. To make 40litres.,,,,,,,,,,,,,,,,,,,,,,,
,292NP,Non-Pharms,40L,Xray film processing auto-Fixer to make 40litres,,,,,,,,,,,,,,,,,,,,,,,
,293NP,Non-Pharms,40L,X-ray Green-senstive films - 35X35cm,,,,,,,,,,,,,,,,,,,,,,,
,294NP,Non-Pharms,100s,X-ray Green-senstive films - 35X43cm,,,,,,,,,,,,,,,,,,,,,,,
,295NP,Non-Pharms,100s,X-ray Green-senstive films- 18X24cm,,,,,,,,,,,,,,,,,,,,,,,
,296NP,Non-Pharms,100s,X-ray Green-senstive films- 18X43cm,,,,,,,,,,,,,,,,,,,,,,,
,297NP,Non-Pharms,100s,X-ray Green-senstive films- 24X30cm,,,,,,,,,,,,,,,,,,,,,,,
,298NP,Non-Pharms,100s,X-ray Green-senstive films- 30X40cm,,,,,,,,,,,,,,,,,,,,,,,
,299NP,Non-Pharms,100s,X-ray Green-senstive films-15X40cm,,,,,,,,,,,,,,,,,,,,,,,
,300NP,Non-Pharms,100s,"Dental films IOPA B/wing,Occlusal",,,,,,,,,,,,,,,,,,,,,,,
,301NP,Non-Pharms,pk,X-ray Mammography films - 18X24cm,,,,,,,,,,,,,,,,,,,,,,,
,302NP,Non-Pharms,100s,Dry   viewer cartridges(Care Stream)8x10,,,,,,,,,,,,,,,,,,,,,,,
,303NP,Non-Pharms,cartridges,Dry   viewer cartridges(Care Stream)11x14,,,,,,,,,,,,,,,,,,,,,,,
,304NP,Non-Pharms,cartridges,Absorbent paper points assorted sizes 45-80,,,,,,,,,,,,,,,,,,,,,,,
,305NP,Non-Pharms,200 Tubes,Absorbent paper points size  15-40(28mm-Length),,,,,,,,,,,,,,,,,,,,,,,
,306NP,Non-Pharms,200 Tubes,Acrylic teeth lower anterior set of 6,,,,,,,,,,,,,,,,,,,,,,,
,307NP,Non-Pharms,Set of 6,Acrylic teeth Upper anterior set of 6,,,,,,,,,,,,,,,,,,,,,,,
,308NP,Non-Pharms,Set of 6,Alginate impression materi,,,,,,,,,,,,,,,,,,,,,,,
,309NP,Non-Pharms,pck of 100,alvolgyl,,,,,,,,,,,,,,,,,,,,,,,
,310NP,Non-Pharms,pkts,Arch bars,,,,,,,,,,,,,,,,,,,,,,,
,311NP,Non-Pharms,Roll of 1m,base plates,,,,,,,,,,,,,,,,,,,,,,,
,312NP,Non-Pharms,pcs,Clinical wire 0.4mm roll,,,,,,,,,,,,,,,,,,,,,,,
,313NP,Non-Pharms,Piece,composite finishing burs,,,,,,,,,,,,,,,,,,,,,,,
,314NP,Non-Pharms,pkts,denture polishing brushes,,,,,,,,,,,,,,,,,,,,,,,
,315NP,Non-Pharms,pcs,Endodontic reamers sizes  15-40  (21mm  25mm 28mm),,,,,,,,,,,,,,,,,,,,,,,
,316NP,Non-Pharms,Set of 6,Endodontic reamers sizes 45-80 (21mm 25mm 28mm),,,,,,,,,,,,,,,,,,,,,,,
,317NP,Non-Pharms,Set of 6,formcrsol,,,,,,,,,,,,,,,,,,,,,,,
,318NP,Non-Pharms,bottles,green stick,,,,,,,,,,,,,,,,,,,,,,,
,319NP,Non-Pharms,pkts,gutta parche,,,,,,,,,,,,,,,,,,,,,,,
,320NP,Non-Pharms,pkts,High speed Dlaulonal burs,,,,,,,,,,,,,,,,,,,,,,,
,321NP,Non-Pharms,pkts,impression traps,,,,,,,,,,,,,,,,,,,,,,,
,322NP,Non-Pharms,pcs,Light cure composite materials(kit),,,,,,,,,,,,,,,,,,,,,,,
,323NP,Non-Pharms,Kits,light cure glass lonmer cement,,,,,,,,,,,,,,,,,,,,,,,
,324NP,Non-Pharms,kits,Lignocaine 2% dental cart with adrenaline-1:80 000,,,,,,,,,,,,,,,,,,,,,,,
,325NP,Non-Pharms,100s,lOW speed Dlaulonal burs,,,,,,,,,,,,,,,,,,,,,,,
,326NP,Non-Pharms,pkts,modelling wax,,,,,,,,,,,,,,,,,,,,,,,
,327NP,Non-Pharms,pkts,Plaster of paris(25kgs),,,,,,,,,,,,,,,,,,,,,,,
,328NP,Non-Pharms,25kg,saliva injector,,,,,,,,,,,,,,,,,,,,,,,
,329NP,Non-Pharms,pkts,DIALYZERS HIGH FLUX(H/F),,,,,,,,,,,,,,,,,,,,,,,
,330NP,Non-Pharms,pcs,DIALYZERS LOW FLUX(L/F),,,,,,,,,,,,,,,,,,,,,,,
,331NP,Non-Pharms,pcs,SODIUM BI CABORNATE POWDER(750 GM),,,,,,,,,,,,,,,,,,,,,,,
,332NP,Non-Pharms,cartridge,Blood lines(blood tubing set),,,,,,,,,,,,,,,,,,,,,,,
,333NP,Non-Pharms,pcs,Lympha Acid concentrate 3.8ltre,,,,,,,,,,,,,,,,,,,,,,,
,334NP,Non-Pharms,bags,fistula needles G 15 A/V,,,,,,,,,,,,,,,,,,,,,,,
,335NP,Non-Pharms,Pairs,fistula needles G 16 A/V,,,,,,,,,,,,,,,,,,,,,,,
,336NP,Non-Pharms,Pairs,fistula needles G 17 A/V,,,,,,,,,,,,,,,,,,,,,,,
,337NP,Non-Pharms,Pairs,Temperaly Catheters(subclavian Adult)11.5 Fr x 32cm,,,,,,,,,,,,,,,,,,,,,,,
,338NP,Non-Pharms,pcs,Permanent Catheters 13.5 fr x32cm,,,,,,,,,,,,,,,,,,,,,,,
,339NP,Non-Pharms,pcs,Primapore,,,,,,,,,,,,,,,,,,,,,,,
,340NP,Non-Pharms,pcs,Citric Acid,,,,,,,,,,,,,,,,,,,,,,,
,341NP,Non-Pharms,can,Oxagol  disinfectant 5ltre,,,,,,,,,,,,,,,,,,,,,,,
,342NP,Non-Pharms,can,Regeneration Salt Tablets ,,,,,,,,,,,,,,,,,,,,,,,
,343NP,Non-Pharms,25 kg bag,Transparent strapping(colourless),,,,,,,,,,,,,,,,,,,,,,,
,344NP,Non-Pharms,pcs,Puristent,,,,,,,,,,,,,,,,,,,,,,,
,345NP,Non-Pharms,can,"Water plant Filter 20um,10u,M,SIM",,,,,,,,,,,,,,,,,,,,,,,
,346NP,Non-Pharms,PCS,Modeling wax,,,,,,,,,,,,,,,,,,,,,,,
,347NP,Non-Pharms,Nos,Compound cakes,,,,,,,,,,,,,,,,,,,,,,,
,348NP,Non-Pharms,Nos,Greensticks,,,,,,,,,,,,,,,,,,,,,,,
,349NP,Non-Pharms,Nos,Impression trays,,,,,,,,,,,,,,,,,,,,,,,
,350NP,Non-Pharms,Nos,Pumice,,,,,,,,,,,,,,,,,,,,,,,
,351NP,Non-Pharms,Nos,p.o.p,,,,,,,,,,,,,,,,,,,,,,,
,352NP,Non-Pharms,Nos,dental stone,,,,,,,,,,,,,,,,,,,,,,,
,353NP,Non-Pharms,Nos,alginate,,,,,,,,,,,,,,,,,,,,,,,
,354NP,Non-Pharms,Nos,facemasks,,,,,,,,,,,,,,,,,,,,,,,
,355NP,Non-Pharms,Nos,saliva ejectors,,,,,,,,,,,,,,,,,,,,,,,
,356NP,Non-Pharms,Nos,prophy brush/prophy paste,,,,,,,,,,,,,,,,,,,,,,,
,357NP,Non-Pharms,Nos,disposable syringes,,,,,,,,,,,,,,,,,,,,,,,
,358NP,Non-Pharms,Nos,gauze rolls,,,,,,,,,,,,,,,,,,,,,,,
,359NP,Non-Pharms,Nos,sterilization pouches,,,,,,,,,,,,,,,,,,,,,,,
,360NP,Non-Pharms,Nos,retraction cord,,,,,,,,,,,,,,,,,,,,,,,
,361NP,Non-Pharms,Nos,mylar strips,,,,,,,,,,,,,,,,,,,,,,,
,362NP,Non-Pharms,Nos,articulating paper,,,,,,,,,,,,,,,,,,,,,,,
,363NP,Non-Pharms,Nos,applicator tips,,,,,,,,,,,,,,,,,,,,,,,
,364NP,Non-Pharms,Nos,matrix bands,,,,,,,,,,,,,,,,,,,,,,,
,365NP,Non-Pharms,Nos,mirror head,,,,,,,,,,,,,,,,,,,,,,,
,366NP,Non-Pharms,Nos,mirror handles,,,,,,,,,,,,,,,,,,,,,,,
,367NP,Non-Pharms,Nos,upper molar forceps,,,,,,,,,,,,,,,,,,,,,,,
,368NP,Non-Pharms,Nos,lower molar forceps,,,,,,,,,,,,,,,,,,,,,,,
,369NP,Non-Pharms,Nos,straight elevators,,,,,,,,,,,,,,,,,,,,,,,
,370NP,Non-Pharms,Nos,curver,,,,,,,,,,,,,,,,,,,,,,,
,371NP,Non-Pharms,Nos,burnisher,,,,,,,,,,,,,,,,,,,,,,,
,372NP,Non-Pharms,Nos,excavator,,,,,,,,,,,,,,,,,,,,,,,
,373NP,Non-Pharms,Nos,tweezer,,,,,,,,,,,,,,,,,,,,,,,
,374NP,Non-Pharms,Nos,explorers,,,,,,,,,,,,,,,,,,,,,,,
,375NP,Non-Pharms,Nos,handpiece,,,,,,,,,,,,,,,,,,,,,,,
,376NP,Non-Pharms,Nos,handpiece oil spray,,,,,,,,,,,,,,,,,,,,,,,
,377NP,Non-Pharms,Nos,dental syringes,,,,,,,,,,,,,,,,,,,,,,,
,378NP,Non-Pharms,Nos,dental short needles,,,,,,,,,,,,,,,,,,,,,,,
,379NP,Non-Pharms,Nos,dental long needles,,,,,,,,,,,,,,,,,,,,,,,
,380NP,Non-Pharms,Nos,stainless steel wires,,,,,,,,,,,,,,,,,,,,,,,
,381NP,Non-Pharms,Nos,archbars,,,,,,,,,,,,,,,,,,,,,,,
,382NP,Non-Pharms,Nos,composite kit,,,,,,,,,,,,,,,,,,,,,,,
,383NP,Non-Pharms,Nos,refill shades,,,,,,,,,,,,,,,,,,,,,,,
,384NP,Non-Pharms,Nos,flowable composite,,,,,,,,,,,,,,,,,,,,,,,
,385NP,Non-Pharms,Nos,etchant,,,,,,,,,,,,,,,,,,,,,,,
,386NP,Non-Pharms,Nos,bonding agent,,,,,,,,,,,,,,,,,,,,,,,
,387NP,Non-Pharms,Nos,topical gel,,,,,,,,,,,,,,,,,,,,,,,
,388NP,Non-Pharms,Nos,fluoride gel,,,,,,,,,,,,,,,,,,,,,,,
,389NP,Non-Pharms,Nos,topical spray,,,,,,,,,,,,,,,,,,,,,,,
,390NP,Non-Pharms,Nos,glass ionomer cement,,,,,,,,,,,,,,,,,,,,,,,
,391NP,Non-Pharms,Nos,temporary filling,,,,,,,,,,,,,,,,,,,,,,,
,392NP,Non-Pharms,Nos,root sealant,,,,,,,,,,,,,,,,,,,,,,,
,393NP,Non-Pharms,Nos,edta solution,,,,,,,,,,,,,,,,,,,,,,,
,394NP,Non-Pharms,Nos,amalgam,,,,,,,,,,,,,,,,,,,,,,,
,395NP,Non-Pharms,Nos,paper points 15-40,,,,,,,,,,,,,,,,,,,,,,,
,396NP,Non-Pharms,Nos,gutta percha 15-40,,,,,,,,,,,,,,,,,,,,,,,
,397NP,Non-Pharms,Nos,files K/H,,,,,,,,,,,,,,,,,,,,,,,
,398NP,Non-Pharms,Nos,spreaders,,,,,,,,,,,,,,,,,,,,,,,
,399NP,Non-Pharms,Nos,barbed broaches,,,,,,,,,,,,,,,,,,,,,,,
,400NP,Non-Pharms,Nos,screw posts,,,,,,,,,,,,,,,,,,,,,,,
,401NP,Non-Pharms,Nos,fibre posts,,,,,,,,,,,,,,,,,,,,,,,
,402NP,Non-Pharms,Nos,cmcp,,,,,,,,,,,,,,,,,,,,,,,
,403NP,Non-Pharms,Nos,formocresol,,,,,,,,,,,,,,,,,,,,,,,
,404NP,Non-Pharms,Nos,alvogyl,,,,,,,,,,,,,,,,,,,,,,,
,405NP,Non-Pharms,Nos,haemostat,,,,,,,,,,,,,,,,,,,,,,,
,406NP,Non-Pharms,Nos,normal saline,,,,,,,,,,,,,,,,,,,,,,,
,407NP,Non-Pharms,Nos,hypochlorite,,,,,,,,,,,,,,,,,,,,,,,
,408NP,Non-Pharms,Nos,Syringes,,,,,,,,,,,,,,,,,,,,,,,
,409NP,Non-Pharms,Nos,NeedlessÂ ,,,,,,,,,,,,,,,,,,,,,,,
,410NP,Non-Pharms,Nos,Cotton wool,,,,,,,,,,,,,,,,,,,,,,,
,411NP,Non-Pharms,Nos,Syringes (Assorted Sizes),,,,,,,,,,,,,,,,,,,,,,,
,412NP,Non-Pharms,Nos,plan approval,,,,,,,,,,,,,,,,,,,,,,,
,413NP,Non-Pharms,Nos,tyhoid vaccination,,,,,,,,,,,,,,,,,,,,,,,
,414NP,Non-Pharms,Nos,"Topical gel,",,,,,,,,,,,,,,,,,,,,,,,
,415NP,Non-Pharms,Nos,"Dental short needles,",,,,,,,,,,,,,,,,,,,,,,,
,416NP,Non-Pharms,Nos,Hand piece oil spray,,,,,,,,,,,,,,,,,,,,,,,
,417NP,Non-Pharms,Nos,Hand piece,,,,,,,,,,,,,,,,,,,,,,,
,418NP,Non-Pharms,Nos,Propyl brush/propyl paste,,,,,,,,,,,,,,,,,,,,,,,
,419NP,Non-Pharms,Nos,"Dental stone,",,,,,,,,,,,,,,,,,,,,,,,
,420NP,Non-Pharms,Nos,"Pumice, p.o.p",,,,,,,,,,,,,,,,,,,,,,,
,421NP,Non-Pharms,Nos,"Green sticks,",,,,,,,,,,,,,,,,,,,,,,,
,422NP,Non-Pharms,Nos,Surgical Blades,,,,,,,,,,,,,,,,,,,,,,,
,423NP,Non-Pharms,Nos,Cold Chain Fridge,,,,,,,,,,,,,,,,,,,,,,,
,424NP,Non-Pharms,Nos,Cryotherapy Machine,,,,,,,,,,,,,,,,,,,,,,,
,425NP,Non-Pharms,Nos,Fetal Scope,,,,,,,,,,,,,,,,,,,,,,,
,426NP,Non-Pharms,Nos,Elastoplast,,,,,,,,,,,,,,,,,,,,,,,
,427NP,Non-Pharms,Nos,Family planning cards,,,,,,,,,,,,,,,,,,,,,,,
,428NP,Non-Pharms,Nos,ANC booklets (first visit),,,,,,,,,,,,,,,,,,,,,,,
,429NP,Non-Pharms,Nos,Bandages Roll,,,,,,,,,,,,,,,,,,,,,,,
,430NP,Non-Pharms,Nos,X-ray Reading Screens,,,,,,,,,,,,,,,,,,,,,,,
,431NP,Non-Pharms,Nos,Electro Therapy Equipment,,,,,,,,,,,,,,,,,,,,,,,
,432NP,Non-Pharms,Nos,Soap,,,,,,,,,,,,,,,,,,,,,,,
,433NP,Non-Pharms,Nos,Walking Frames,,,,,,,,,,,,,,,,,,,,,,,
,434NP,Non-Pharms,Nos,Neck Collar,,,,,,,,,,,,,,,,,,,,,,,
,435NP,Non-Pharms,Nos,Rubber Corset,,,,,,,,,,,,,,,,,,,,,,,
,436NP,Non-Pharms,Nos,Pain relief gel,,,,,,,,,,,,,,,,,,,,,,,
,437NP,Non-Pharms,Nos,Toilet Papers,,,,,,,,,,,,,,,,,,,,,,,
,438NP,Non-Pharms,Nos,Bedsheets/ Curtains,,,,,,,,,,,,,,,,,,,,,,,
,439NP,Non-Pharms,Nos,BP Machines,,,,,,,,,,,,,,,,,,,,,,,
,440NP,Non-Pharms,Nos,Parallel Bars,,,,,,,,,,,,,,,,,,,,,,,
,441NP,Non-Pharms,Nos,Wheelchairs,,,,,,,,,,,,,,,,,,,,,,,
,442NP,Non-Pharms,Nos,Mats/ Static Bicycles,,,,,,,,,,,,,,,,,,,,,,,
,443NP,Non-Pharms,Nos,Gymnasium Equipment,,,,,,,,,,,,,,,,,,,,,,,
,444NP,Non-Pharms,Nos,Insertion Packs,,,,,,,,,,,,,,,,,,,,,,,
,445NP,Non-Pharms,Nos,Face Masks,,,,,,,,,,,,,,,,,,,,,,,
,446NP,Non-Pharms,Nos,Acid Concentration,,,,,,,,,,,,,,,,,,,,,,,
,447NP,Non-Pharms,Nos,Bi-Carbonate Powder,,,,,,,,,,,,,,,,,,,,,,,
,448NP,Non-Pharms,Nos,Cleaning Agents-Jik,,,,,,,,,,,,,,,,,,,,,,,
,449NP,Non-Pharms,Nos,Oxagal,,,,,,,,,,,,,,,,,,,,,,,
,450NP,Non-Pharms,Nos,Endozymes,,,,,,,,,,,,,,,,,,,,,,,
,451NP,Non-Pharms,Nos,"Blood giving set -I-V sets,",,,,,,,,,,,,,,,,,,,,,,,
,452NP,Non-Pharms,Nos,Surgical Satures â€“ Nylon,,,,,,,,,,,,,,,,,,,,,,,
,453NP,Non-Pharms,Nos,Massage Gel,,,,,,,,,,,,,,,,,,,,,,,
,454NP,Non-Pharms,Nos,Crepe Bandages,,,,,,,,,,,,,,,,,,,,,,,
,455NP,Non-Pharms,Nos,Walking Guide,,,,,,,,,,,,,,,,,,,,,,,
,456NP,Non-Pharms,Nos,P.O.P (Plaster),,,,,,,,,,,,,,,,,,,,,,,
,457NP,Non-Pharms,Nos,Assorted Springs (Chest Expanders),,,,,,,,,,,,,,,,,,,,,,,
,458NP,Non-Pharms,Nos,Fumigation,,,,,,,,,,,,,,,,,,,,,,,
,459NP,Non-Pharms,Nos,Inspecting a Premise (Restaurant),,,,,,,,,,,,,,,,,,,,,,,
,460NP,Non-Pharms,Nos,Inspecting a Premisis (Single Storey),,,,,,,,,,,,,,,,,,,,,,,
,461NP,Non-Pharms,Nos,Dialysis catheter,,,,,,,,,,,,,,,,,,,,,,,
,462NP,Non-Pharms,Nos,Bent â€“dine,,,,,,,,,,,,,,,,,,,,,,,
,463NP,Non-Pharms,Nos,Safety Boxes,,,,,,,,,,,,,,,,,,,,,,,
,464NP,Non-Pharms,Nos,Surgical Spirit,,,,,,,,,,,,,,,,,,,,,,,
,465NP,Non-Pharms,Nos,Fistula needles,,,,,,,,,,,,,,,,,,,,,,,
,466NP,Non-Pharms,Nos,Prime pore,,,,,,,,,,,,,,,,,,,,,,,
,467NP,Non-Pharms,Nos,Dialyzers,,,,,,,,,,,,,,,,,,,,,,,
,468NP,Non-Pharms,Nos,Blood line,,,,,,,,,,,,,,,,,,,,,,,
,469NP,Non-Pharms,Nos,Sterile Packs,,,,,,,,,,,,,,,,,,,,,,,
,470NP,Non-Pharms,Nos,Gauzes,,,,,,,,,,,,,,,,,,,,,,,
,471NP,Non-Pharms,Nos,Strapping,,,,,,,,,,,,,,,,,,,,,,,
,472NP,Non-Pharms,Nos,Drilling Machine,,,,,,,,,,,,,,,,,,,,,,,
,473NP,Non-Pharms,Nos,Vacuum Sucker,,,,,,,,,,,,,,,,,,,,,,,
,474NP,Non-Pharms,Nos,Polypropylene Oven,,,,,,,,,,,,,,,,,,,,,,,
,475NP,Non-Pharms,Nos,Specialized Equipment (Router Machine Accessories,,,,,,,,,,,,,,,,,,,,,,,
,476NP,Non-Pharms,Nos,Tack nails,,,,,,,,,,,,,,,,,,,,,,,
,477NP,Non-Pharms,Nos,Rexene,,,,,,,,,,,,,,,,,,,,,,,
,478NP,Non-Pharms,Nos,"Aluminum Sheets Gauze 24, Eva foam -Assorted Thickness",,,,,,,,,,,,,,,,,,,,,,,
,479NP,Non-Pharms,Nos,H.S.S Drill bits (Assorted Sizes),,,,,,,,,,,,,,,,,,,,,,,
,480NP,Non-Pharms,Nos,Copper Rivets - Assorted sizes,,,,,,,,,,,,,,,,,,,,,,,
,481NP,Non-Pharms,Nos,Steel Rivets - Assorted sizes,,,,,,,,,,,,,,,,,,,,,,,
,482NP,Non-Pharms,Nos,Rubber Solution (Conta),,,,,,,,,,,,,,,,,,,,,,,
