,497DR,Pharmaceuticals,Nos,"Amoxycillin/Clavulanic Acid Injection 1.2gm, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,498DR,Pharmaceuticals,Nos,"Ampicillin Injection, 500mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,499DR,Pharmaceuticals,Nos,"Amphotericin B I.V. Injection, 50mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,500DR,Pharmaceuticals,Nos,"Anti D injection 300mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,501DR,Pharmaceuticals,Nos,Anti-Snake Venom Immunoglobulin (African-Tropicalized) 10ml Vial(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,502DR,Pharmaceuticals,Nos,"Artemether Injection, 40mg,1ml Ampoule(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,503DR,Pharmaceuticals,Nos,"Artesunate Iv Injection 60mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,504DR,Pharmaceuticals,Nos,"Artemether Injection 40mg, 1ml Ampoule 6 pack(Stock:0)(Stock:0)(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,505DR,Pharmaceuticals,Nos,"Artemether Injection 80mg,1ml Ampoule 6 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,506DR,Pharmaceuticals,Nos,"Atropine Injection 1mg/ml, 1ml Ampoule,10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,507DR,Pharmaceuticals,Nos,"Atracurium Besilate Injection, 10 mg/ml,5ml Ampoule, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,508DR,Pharmaceuticals,Nos,"Azithromycin Injection, 500mg, 10ml Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,509DR,Pharmaceuticals,Nos,"Bleomycin Injection, 15 iu Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,510DR,Pharmaceuticals,Nos,Bupivacaine Hcl Injection 0.5% (100/20Ml) Vial(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,511DR,Pharmaceuticals,Nos,"Calcium Gluconate Injection, 10%,(100mg/ml), 10ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,512DR,Pharmaceuticals,Nos,"Ceftriaxone Injection  (Rocephine)  I.V, 1gm,  Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,513DR,Pharmaceuticals,Nos,"Ceftriaxone Injection  (Generic)  IV/IM, 250mg,  Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,514DR,Pharmaceuticals,Nos,"Ceftriaxone Injection  (Generic)  IV/IM, 1g,  Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,515DR,Pharmaceuticals,Nos,"Cefuroxime Injection, 750mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,516DR,Pharmaceuticals,Nos,"Ceftazidime Injection, 250mg Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,517DR,Pharmaceuticals,Nos,"Ceftriaxone Injection IV, 500mg,  Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,518DR,Pharmaceuticals,Nos,"Ceftazidime Injection, 1gm Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,519DR,Pharmaceuticals,Nos,"Chloramphenicol Injection, 1gm, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,520DR,Pharmaceuticals,Nos,Chlorpromazine HCL Injection 25mg/ml 2ml ampoule 10 pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,521DR,Pharmaceuticals,Nos,"Chlorpheniramine Maleate Injection 10mg/ml, 1ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,522DR,Pharmaceuticals,Nos,"Clindamycin Phosphate Inj,150mg/Ml ,2ml, 2pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,523DR,Pharmaceuticals,Nos,Cyclophosphamide Injection 500mg 1's(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,524DR,Pharmaceuticals,Nos,Cyclophosphamide Injection 1gm 1's(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,525DR,Pharmaceuticals,Nos,"Dental Cartridges, 1.8ml, 50 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,526DR,Pharmaceuticals,Nos,"Dental Cartridges, 1.8ml, 100 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,527DR,Pharmaceuticals,Nos,"Dexamethasone Sodium Phosphate Injection, 4mg/1ml, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,528DR,Pharmaceuticals,Nos,"Diazepam injection,5mg/ml,2ml Ampoule, IM/IV 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,529DR,Pharmaceuticals,Nos,"Diazepam Injection 10mg(5mg/ml),2ml Ampoule  IM/IV Ampoule 1pck(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,530DR,Pharmaceuticals,Nos,"Diclofenac Injection, 25mg/ml, 3ml, 1ml, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,531DR,Pharmaceuticals,Nos,"Dopamine Hydrochloride Injection 40mg/ml, 5ml, 10 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,532DR,Pharmaceuticals,Nos,Enoxaparin Injection 40mg/0.4ml 1 Pack(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,533DR,Pharmaceuticals,Nos,Enoxaparin Injection 40mg/ml 2 pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,534DR,Pharmaceuticals,Nos,Ephedrine HCL injection 30mg/1ml 10 pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,535DR,Pharmaceuticals,Nos,Ergometrine Injection 200Mcg/Ml 10/Pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,536DR,Pharmaceuticals,Nos,Erythropoietin Injection 2000iu Prefilled Syringe 1 pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,537DR,Pharmaceuticals,Nos,Erythropoietin Injection 4000Iu Prefilled Syringe 1 Pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,538DR,Pharmaceuticals,Nos,Esomeprazole Iv Infusion 40Mg Per Vial(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,539DR,Pharmaceuticals,Nos,"Etamysylate Injection, 250mg,(125mg/ml), 2ml Ampoule 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,540DR,Pharmaceuticals,Nos,"Fentanyl Citrate 100mcg,(50mcg/ml),2ml Ampoule 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,541DR,Pharmaceuticals,Nos,"Fluconazole Injection, 200mg,(2mg/ml), 100ml Bottle(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,542DR,Pharmaceuticals,Nos,"Flucloxacillin Injection 500mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,543DR,Pharmaceuticals,Nos,"Flupenthixol Injection 20mg/ml, 1ml Ampoule, 1 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,544DR,Pharmaceuticals,Nos,"Fluphenazine Decanoate Injection, 25mg/ml, 1ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,545DR,Pharmaceuticals,Nos,Folinic Acid Injection 50mg (10mg/ml).5ml Vial(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,546DR,Pharmaceuticals,Nos,"Frusemide Injection, 10mg/ml, 2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,547DR,Pharmaceuticals,Nos,"Gentamycin Sulphate Injection 20mg,(10mg/ml),2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,548DR,Pharmaceuticals,Nos,"Gentamycin Sulphate Injection, 80mg (40mg/ml),2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,549DR,Pharmaceuticals,Nos,"Gentamycin Sulphate Injection, 20Mg/2Ml, 25 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,550DR,Pharmaceuticals,Nos,"Goserelin Acetate Injection 10.8mg, 1 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,551DR,Pharmaceuticals,Nos,"Goserelin Acetate Injection 3.6mg, 1 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,552DR,Pharmaceuticals,Nos,"Haloperidol Injection 50mg/1ml, 10 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,553DR,Pharmaceuticals,Nos,"Heparin Sodium Injection, 5,000iu/ml, 5ml, Vial(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,554DR,Pharmaceuticals,Nos,"Hydrocortisone Sodium. Succinate Injection, 100mg Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,555DR,Pharmaceuticals,Nos,"Hydralazine Hydrochloride Powder for Injection, 20mg per ampoule, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,556DR,Pharmaceuticals,Nos,"Hyoscine Butylbromide Injection 20mg/ml, 1ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,557DR,Pharmaceuticals,Nos,"Insulin (Mixtard) injection  30/70 100i.u/ml, 10ml Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,558DR,Pharmaceuticals,Nos,"Soluble Insulin (Actrapid) Injection 100i.u/ml, 10ml Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,559DR,Pharmaceuticals,Nos,Insulin Mixtard (Flexpen) 100i.U/Ml 3ml 5pck(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,560DR,Pharmaceuticals,Nos,"Iron Sucrose Injection 100mg(20mg/ml),5ml Ampoule, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,561DR,Pharmaceuticals,Nos,"Ketamine Hydrochloride Injection 50mg/ml, 10ml, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,562DR,Pharmaceuticals,Nos,"Labetalol Injection 100Mg,(5mg/ml),20ml, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,563DR,Pharmaceuticals,Nos,"Levofloxacin Injection 500mg,(5mg/ml), 100ml bottle(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,564DR,Pharmaceuticals,Nos,"Lignocaine Hydrochloride Injection, 2%, 30ml Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,565DR,Pharmaceuticals,Nos,"Magnesium Sulphate Injection 50%,(500mg/ml), 10ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,566DR,Pharmaceuticals,Nos,"Meropenem Injection 1gm, Vial, 1's(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,567DR,Pharmaceuticals,Nos,"Metronidazole Injection 500mg,(5mg/ml), 100ml bottle(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,568DR,Pharmaceuticals,Nos,"Methotrexate Injection 50mg, 1's(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,569DR,Pharmaceuticals,Nos,"Metoclopramide Injection 5mg/ml, 2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,570DR,Pharmaceuticals,Nos,Methylprednisolone Tablets 4Mg 30/Pack(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,571DR,Pharmaceuticals,Nos,"Midazolam Injection 5mg/ml 3ml, 5 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,572DR,Pharmaceuticals,Nos,"Midazolam Injection 5Mg/Ml 3Ml, 10  Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,573DR,Pharmaceuticals,Nos,"Morphine Sulphate Injection 30mg/1ml, pack of 10 Ampoules(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,574DR,Pharmaceuticals,Nos,"Morphine Injection 10mg/1ml, pack of 10 Ampoules(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,575DR,Pharmaceuticals,Nos,"Naloxone Injection 0.4mg/1ml, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,576DR,Pharmaceuticals,Nos,"Neostigmine Injection 2.5mg, 1ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,577DR,Pharmaceuticals,Nos,"Omeprazole Injection 40mg, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,578DR,Pharmaceuticals,Nos,"Ondansetron HCL Injection 8mg,(2mg/ml), 4ml Ampoule, 5 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,579DR,Pharmaceuticals,Nos,"Oxytocin Injection 10 iu/1ml, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,580DR,Pharmaceuticals,Nos,Pancuronium Bromide Injection 2mg/1ml Ampoule 10 pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,581DR,Pharmaceuticals,Nos,"Paracetamol Injection 1g, 100ml Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,582DR,Pharmaceuticals,Nos,"Paracetamol Injection 150mg/ml, 2ml 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,583DR,Pharmaceuticals,Nos,"Paracetamol Injection 150mg/ml, 2ml 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,584DR,Pharmaceuticals,Nos,"Benzathine Penicillin Injection, 2.4 MU Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,585DR,Pharmaceuticals,Nos,"Benzyl Penicillin Injection, 1MU Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,586DR,Pharmaceuticals,Nos,"Benzyl Penicillin Injection, 5MU Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,587DR,Pharmaceuticals,Nos,"Penicillin Procaine Fortified  Injection 4MU, Vial(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,588DR,Pharmaceuticals,Nos,"Benzathine, Procaine Penicillin Triple Injection 6:3:3, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,589DR,Pharmaceuticals,Nos,"Pethidine Injection 50mg/1ml, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,590DR,Pharmaceuticals,Nos,"Pethidine Injection 100mg,(50mg/ml),2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,591DR,Pharmaceuticals,Nos,"Phenytoin Sodium Injection 250mg (50mg/ml),5ml Ampoule, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,592DR,Pharmaceuticals,Nos,"Phenobarbitone Sodium Injection 200mg/1ml, 5 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,593DR,Pharmaceuticals,Nos,"Potassium Chloride Injection 15%, (0.15g/ml), 10ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,594DR,Pharmaceuticals,Nos,Potassium Permanganate Solution 500Ml(Stock:0)(Stock:0)(Stock:0)(Stock:0)(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,595DR,Pharmaceuticals,Nos,"Propofol Injection 10mg/ml, 20ml 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,596DR,Pharmaceuticals,Nos,"Promethazine Injection 25mg/ml, 2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,597DR,Pharmaceuticals,Nos,"Quinine Injection 600mg, (300mg/ml), 2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,598DR,Pharmaceuticals,Nos,"Ranitidine Injection 50mg (25mg/ml), 2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,599DR,Pharmaceuticals,Nos,"Sodium Bicarbonate Injection 8.4% (84mg/ml), 10ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,600DR,Pharmaceuticals,Nos,"Suxamethonium Chloride Injection 100mg (50mg/ml), 2ml Ampoule 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,601DR,Pharmaceuticals,Nos,"Thiopentone Powder for Injection 0.5g, Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,602DR,Pharmaceuticals,Nos,"Tramadol Injection 100mg,(50mg/ml), 2ml Ampoule, 5 pack(Stock:0)(Stock:0)(Stock:0)(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,603DR,Pharmaceuticals,Nos,"Tramadol Injection 100mg,(50mg/ml), 2ml Ampoule, 5 pack(Stock:0)(Stock:0)(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,604DR,Pharmaceuticals,Nos,"Tranexamic Acid Injection 500mg,(100mg/ml), 5ml Ampoule, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,605DR,Pharmaceuticals,Nos,"Tramadol Injection 100mg,(50mg/ml), 2ml Ampoule, 10 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,606DR,Pharmaceuticals,Nos,Vincristine Injection 1mg 1 ml Vial(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,607DR,Pharmaceuticals,Nos,"Vitamin K  (Phytomenadione) Injection 10mg/1ml, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,608DR,Pharmaceuticals,Nos,"Vitamin K  ( Phytomenadione ) Injection 2mg/0.2ml, 5 pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,609DR,Pharmaceuticals,Nos,Vitamins B & C High Potency Injection 6 Pairs-Pabrinex I & Ii(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,610DR,Pharmaceuticals,Nos,"Water for Injection, 10ml Vial(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,611DR,Pharmaceuticals,Nos,Zuclopenthixol Acetate 50Mg/Ml  Injection (Oily) 1 Pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,612DR,Pharmaceuticals,Nos,"Beclomethasone Inhaler, 100mcg, 200 Doses Canister(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,613DR,Pharmaceuticals,Nos,"Budesonide Inhaler, 200mcg, 200 Doses Canister(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,614DR,Pharmaceuticals,Nos,"Halothane, 100% v/v, 250ml Bottle(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,615DR,Pharmaceuticals,Nos,"Isoflurane Inhalation, 250ml Bottle(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,616DR,Pharmaceuticals,Nos,"Salbutamol Inhaler 100mcg/D, 200 Doses Canister(Stock:0)(Stock:0)(Stock:0)(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,617DR,Pharmaceuticals,Nos,"Salbutamol Respirator Solution 0.5%, 10ml Bottle(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,618DR,Pharmaceuticals,Nos,"Salbutamol Rotahaler Device, Piece(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,619DR,Pharmaceuticals,Nos,"Salbutamol Rotacaps 200mcg, 128 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,620DR,Pharmaceuticals,Nos,Salbutamol/Ipratropium Nebulising Solution 0.5Mg/3.01Mg-20Pack(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,621DR,Pharmaceuticals,Nos,"Acyclovir Eye Ointment 3%, 2.5g(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,622DR,Pharmaceuticals,Nos,"Analgesic Rub-in Balm (Methyl Salicylate/Nicotinate), 20g Cream(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,623DR,Pharmaceuticals,Nos,"Anti-Haemorrhoidal Suppositories, 10 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,624DR,Pharmaceuticals,Nos,"Anti haemorroidal Ointment- Contains Hydrocortisone, Esculin, Neomycin and Cinchocaine",,,,,,,,,,,,,,,,,,,,,,,
,625DR,Pharmaceuticals,Nos,"Antibiotic Ointment, 20gm(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,626DR,Pharmaceuticals,Nos,"Anti-Haemorrhoidal Suppositories, Zinc Oxide/Bismuth Oxide/Bismuth Subgaliate/Balsam Peru, 6 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,627DR,Pharmaceuticals,Nos,"Atropine Eye Drops, 1%, 5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,628DR,Pharmaceuticals,Nos,"Azelastine Eye Drops 0.02%, 5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,629DR,Pharmaceuticals,Nos,"Benzoic/salicylic Acid Ointment, 6%/3%, 20g(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,630DR,Pharmaceuticals,Nos,"Betamethasone Cream, 0.1%, 15g(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,631DR,Pharmaceuticals,Nos,"Betamethasone Ointment, 0.1%, 15g(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,632DR,Pharmaceuticals,Nos,Betamethasone Eye/Ear/Nose Drops 7.5ml(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,633DR,Pharmaceuticals,Nos,"Betaxolol Eye Drops 0.5%, 5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,634DR,Pharmaceuticals,Nos,"Choline Salicylic/Cetalkonium Gel 8.7/0.01% , 10gm(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,635DR,Pharmaceuticals,Nos,"Calamine Lotion, 15%, 100ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,636DR,Pharmaceuticals,Nos,"Chlorhexidine/Cetrimide Ointment (KED No. 2), 0.0225/0.225mg, 100g(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,637DR,Pharmaceuticals,Nos,"Chlorhexidine/Cetrimide Ointment (KED No. 3), 0.00225/0.0225, 100g(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,638DR,Pharmaceuticals,Nos,"Chloramphenicol Eye Drops, 0.5%, 10ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,639DR,Pharmaceuticals,Nos,Chlorhexidine Digluconate Gel 7.1% 10gm(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,640DR,Pharmaceuticals,Nos,"Ciprofloxacin Eye Drops, 0.3%, 5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,641DR,Pharmaceuticals,Nos,"Ciprofloxacin/Dexamethasone Eye Drops 0.3%/0.1%, 5ml(Stock:0)(Stock:0)(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,642DR,Pharmaceuticals,Nos,"Clotrimazole Pessaries 200mg, 3 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,643DR,Pharmaceuticals,Nos,"Clotrimazole Oral Paint 1%, 15ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,644DR,Pharmaceuticals,Nos,"Clotrimazole Cream, 1%, 20g, Tube(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,645DR,Pharmaceuticals,Nos,"Clotrimazole Powder 1%, 30g(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,646DR,Pharmaceuticals,Nos,"Clotrimazole Pessaries 500mg, 1 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,647DR,Pharmaceuticals,Nos,Cromoglycate (Cusicrom) Eye Drops 4% 10ml(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,648DR,Pharmaceuticals,Nos,"Cyclopentolate 1% Eye Drops, 15ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,649DR,Pharmaceuticals,Nos,"Dexamethasone/Gentamycin Eye Drops, 0.1%/0.3%, 10ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,650DR,Pharmaceuticals,Nos,"Dexamethasone Eye Drops 1%, 5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,651DR,Pharmaceuticals,Nos,"Dexamethasone/Neomycin Eye Drops, 0.1%/0.35%, 5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,652DR,Pharmaceuticals,Nos,"Dexamethasone/Gentamycin Eye Drops, 0.1%/0.3%,5ml(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,653DR,Pharmaceuticals,Nos,"Diclofenac Suppositories, 100mg, 10 Pack(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,654DR,Pharmaceuticals,Nos,"Diclofenac Gel, 1% w/w, 15gm, Tube(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
,655DR,Pharmaceuticals,Nos,"Diclofenac Gel 1% w/w, 20gm(Stock:0)(Stock:0)",,,,,,,,,,,,,,,,,,,,,,,
