Data Import Template,,,
,977DR,Standard Selling,210
,978DR,Standard Selling,220
,979DR,Standard Selling,25
,980DR,Standard Selling,25
,981DR,Standard Selling,40
,982DR,Standard Selling,225
,983DR,Standard Selling,150
,984DR,Standard Selling,220
,985DR,Standard Selling,240
,986DR,Standard Selling,100
,987DR,Standard Selling,240
,988DR,Standard Selling,20
,989DR,Standard Selling,40
,990DR,Standard Selling,40
,991DR,Standard Selling,30
,992DR,Standard Selling,40
,993DR,Standard Selling,100
,994DR,Standard Selling,50
,995DR,Standard Selling,30
,996DR,Standard Selling,50
,997DR,Standard Selling,40
,998DR,Standard Selling,30
,999DR,Standard Selling,40
,1000DR,Standard Selling,40
,1001DR,Standard Selling,50
,1002DR,Standard Selling,30
,1003DR,Standard Selling,150
,1004DR,Standard Selling,150
,1005DR,Standard Selling,40
,1006DR,Standard Selling,100
,1007DR,Standard Selling,100
,1008DR,Standard Selling,40
,1009DR,Standard Selling,800
,1010DR,Standard Selling,40
,1011DR,Standard Selling,40
,1012DR,Standard Selling,40
,1013DR,Standard Selling,150
,1014DR,Standard Selling,30
,1015DR,Standard Selling,30
,1016DR,Standard Selling,40
,1017DR,Standard Selling,50
,1018DR,Standard Selling,40
,1019DR,Standard Selling,40
,1020DR,Standard Selling,80
,1021DR,Standard Selling,40
,1022DR,Standard Selling,30
,1023DR,Standard Selling,20
,1024DR,Standard Selling,100
,1025DR,Standard Selling,40
,1026DR,Standard Selling,50
,1027DR,Standard Selling,30
,1028DR,Standard Selling,40
,1029DR,Standard Selling,50
,1030DR,Standard Selling,40
,1031DR,Standard Selling,31
,1032DR,Standard Selling,32
,1033DR,Standard Selling,35
,1034DR,Standard Selling,40
,1035DR,Standard Selling,40
,1036DR,Standard Selling,40
,1037DR,Standard Selling,100
,1038DR,Standard Selling,20
,1039DR,Standard Selling,20
,1040DR,Standard Selling,150
,1041DR,Standard Selling,50
,1042DR,Standard Selling,40
,1043DR,Standard Selling,50
,1044DR,Standard Selling,100
,1045DR,Standard Selling,10
,1046DR,Standard Selling,20
,1047DR,Standard Selling,25
,1048DR,Standard Selling,30
,1049DR,Standard Selling,35
,1050DR,Standard Selling,40
,1051DR,Standard Selling,50
,1052DR,Standard Selling,80
,1053DR,Standard Selling,20
,1054DR,Standard Selling,100
,1055DR,Standard Selling,150
,1056DR,Standard Selling,150
,1057DR,Standard Selling,50
,1058DR,Standard Selling,100
,1059DR,Standard Selling,150
,1060DR,Standard Selling,20
,1061DR,Standard Selling,30
,1062DR,Standard Selling,20
,1063DR,Standard Selling,20
,1064DR,Standard Selling,200
,1065DR,Standard Selling,30
,1066DR,Standard Selling,60
,1067DR,Standard Selling,70
,1068DR,Standard Selling,80
,1069DR,Standard Selling,50
,1070DR,Standard Selling,70
,1071DR,Standard Selling,60
,1072DR,Standard Selling,80
,1073DR,Standard Selling,90
,1074DR,Standard Selling,30
,1075DR,Standard Selling,40
,1076DR,Standard Selling,50
,1077DR,Standard Selling,60
,1078DR,Standard Selling,100
,1079DR,Standard Selling,60
,1080DR,Standard Selling,40
,1081DR,Standard Selling,20
,1082DR,Standard Selling,20
,1083DR,Standard Selling,30
,1084DR,Standard Selling,40
,1085DR,Standard Selling,20
,1086DR,Standard Selling,50
,1087DR,Standard Selling,60
,1088DR,Standard Selling,30
,1089DR,Standard Selling,20
,1090DR,Standard Selling,30
,1091DR,Standard Selling,40
,1092DR,Standard Selling,50
,1093DR,Standard Selling,70
,1094DR,Standard Selling,80
,1095DR,Standard Selling,90
,1096DR,Standard Selling,100
,1097DR,Standard Selling,150
,1098DR,Standard Selling,200
,1099DR,Standard Selling,250
,1100DR,Standard Selling,100
,1101DR,Standard Selling,150
,1102DR,Standard Selling,120
,1103DR,Standard Selling,160
,1104DR,Standard Selling,50
,1105DR,Standard Selling,30
,1106DR,Standard Selling,20
,1107DR,Standard Selling,10
,1108DR,Standard Selling,20
,1109DR,Standard Selling,30
,1110DR,Standard Selling,10
,1111DR,Standard Selling,20
,1112DR,Standard Selling,30
,1113DR,Standard Selling,50
,1114DR,Standard Selling,60
,1115DR,Standard Selling,70
,1116DR,Standard Selling,80
,1117DR,Standard Selling,100
,1118DR,Standard Selling,150
,1119DR,Standard Selling,100
,1120DR,Standard Selling,100
,1121DR,Standard Selling,150
,1122DR,Standard Selling,100
,1124DR,Standard Selling,50
,1125DR,Standard Selling,20
,1126DR,Standard Selling,30
,1127DR,Standard Selling,40
,1128DR,Standard Selling,100
,1129DR,Standard Selling,100
,1130DR,Standard Selling,150
,1131DR,Standard Selling,200
,1132DR,Standard Selling,90
,1133DR,Standard Selling,100
,1134DR,Standard Selling,30
,1135DR,Standard Selling,50
,1136DR,Standard Selling,30
,1137DR,Standard Selling,20
,1138DR,Standard Selling,30
,1139DR,Standard Selling,40
,1140DR,Standard Selling,50
,1141DR,Standard Selling,30
,1142DR,Standard Selling,60
,1143DR,Standard Selling,40
,1144DR,Standard Selling,30
,1145DR,Standard Selling,20
,1146DR,Standard Selling,10
,1147DR,Standard Selling,20
,1148DR,Standard Selling,30
,1149DR,Standard Selling,40
,1150DR,Standard Selling,30
,1151DR,Standard Selling,20
,1152DR,Standard Selling,50
,1153DR,Standard Selling,40
,1154DR,Standard Selling,60
,1155DR,Standard Selling,10
,1156DR,Standard Selling,20
,1157DR,Standard Selling,50
,1158DR,Standard Selling,60
,1159DR,Standard Selling,70
,1160DR,Standard Selling,50
,1161DR,Standard Selling,30
,1162DR,Standard Selling,20
,1163DR,Standard Selling,50
,1164DR,Standard Selling,40
,1165DR,Standard Selling,100
,1166DR,Standard Selling,150
,1167DR,Standard Selling,10
,1168DR,Standard Selling,20
,1169DR,Standard Selling,30
,1170DR,Standard Selling,200
,1171DR,Standard Selling,50
,1172DR,Standard Selling,60
,1173DR,Standard Selling,50
,1174DR,Standard Selling,80
,1175DR,Standard Selling,30
,1176DR,Standard Selling,50
,1177DR,Standard Selling,50
,1178DR,Standard Selling,30
,1179DR,Standard Selling,20
,1180DR,Standard Selling,40
,1181DR,Standard Selling,20
,1182DR,Standard Selling,50
,1183DR,Standard Selling,10
,1184DR,Standard Selling,20
,1185DR,Standard Selling,30
,1186DR,Standard Selling,40
,1187DR,Standard Selling,20
,1188DR,Standard Selling,30
,1189DR,Standard Selling,30
,1190DR,Standard Selling,100
,1191DR,Standard Selling,50
,1192DR,Standard Selling,30
,1193DR,Standard Selling,40
,1194DR,Standard Selling,20
,1195DR,Standard Selling,50
,1196DR,Standard Selling,80
,1197DR,Standard Selling,50
,1198DR,Standard Selling,20
,1199DR,Standard Selling,150
,1200DR,Standard Selling,100
,1201DR,Standard Selling,150
,1202DR,Standard Selling,90
,1203DR,Standard Selling,50
,1204DR,Standard Selling,40
,1205DR,Standard Selling,30
,1206DR,Standard Selling,20
,1207DR,Standard Selling,50
,1208DR,Standard Selling,20
,1209DR,Standard Selling,30
,1210DR,Standard Selling,40
,1211DR,Standard Selling,50
,1212DR,Standard Selling,30
,1213DR,Standard Selling,20
,1214DR,Standard Selling,50
,1215DR,Standard Selling,60
,1216DR,Standard Selling,70
,1217DR,Standard Selling,80
,1218DR,Standard Selling,100
,1219DR,Standard Selling,150
,1220DR,Standard Selling,200
,1221DR,Standard Selling,50
,1222DR,Standard Selling,60
,1223DR,Standard Selling,50
,1224DR,Standard Selling,30
,1225DR,Standard Selling,40
,1226DR,Standard Selling,60
,1227DR,Standard Selling,70
,1228DR,Standard Selling,80
,1229DR,Standard Selling,60
,1230DR,Standard Selling,50
,1231DR,Standard Selling,150
,1232DR,Standard Selling,100
,1233DR,Standard Selling,60
,1234DR,Standard Selling,50
,1235DR,Standard Selling,70
,1236DR,Standard Selling,60
,1237DR,Standard Selling,20
,1238DR,Standard Selling,10
,1239DR,Standard Selling,20
,1240DR,Standard Selling,20
,1241DR,Standard Selling,30
,1242DR,Standard Selling,20
,1243DR,Standard Selling,50
,1244DR,Standard Selling,30
,1245DR,Standard Selling,30
,1246DR,Standard Selling,40
,1247DR,Standard Selling,50
,1248DR,Standard Selling,60
,1249DR,Standard Selling,40
,1250DR,Standard Selling,30
,1251DR,Standard Selling,50
,1252DR,Standard Selling,60
,1253DR,Standard Selling,50
,1254DR,Standard Selling,80
,1255DR,Standard Selling,50
,1256DR,Standard Selling,60
,1257DR,Standard Selling,100
,1258DR,Standard Selling,20
,1259DR,Standard Selling,30
,1260DR,Standard Selling,30
,1261DR,Standard Selling,50
,1262DR,Standard Selling,50
,1263DR,Standard Selling,50
,1264DR,Standard Selling,60
,1265DR,Standard Selling,40
,1266DR,Standard Selling,50
,1267DR,Standard Selling,30
,1268DR,Standard Selling,20
,1269DR,Standard Selling,80
,1270DR,Standard Selling,50
,1271DR,Standard Selling,50
,1272DR,Standard Selling,100
,1273DR,Standard Selling,150
,1274DR,Standard Selling,200
,1275DR,Standard Selling,250
,1276DR,Standard Selling,100
,1277DR,Standard Selling,50
,1278DR,Standard Selling,100
,1279DR,Standard Selling,40
,1280DR,Standard Selling,30
,1281DR,Standard Selling,20
,1282DR,Standard Selling,2.5
,1283DR,Standard Selling,200
,1284DR,Standard Selling,40
,1285DR,Standard Selling,40
,1286DR,Standard Selling,50
,1287DR,Standard Selling,20
,1288DR,Standard Selling,10
,1289DR,Standard Selling,30
,1290DR,Standard Selling,40
,1291DR,Standard Selling,50
,1292DR,Standard Selling,30
,1293DR,Standard Selling,40
,1294DR,Standard Selling,20
,1295DR,Standard Selling,40
,1296DR,Standard Selling,40
,1297DR,Standard Selling,20
,1298DR,Standard Selling,50
,1299DR,Standard Selling,30
,1300DR,Standard Selling,40
,1301DR,Standard Selling,50
,1302DR,Standard Selling,50
,1303DR,Standard Selling,40
,1304DR,Standard Selling,250
,1305DR,Standard Selling,20
,1306DR,Standard Selling,30
,1307DR,Standard Selling,40
,1308DR,Standard Selling,150
,1309DR,Standard Selling,240
,1310DR,Standard Selling,40
,1311DR,Standard Selling,150
,1312DR,Standard Selling,40
,1313DR,Standard Selling,40
,1314DR,Standard Selling,40
,1315DR,Standard Selling,30
,1316DR,Standard Selling,60
,1317DR,Standard Selling,50
,1318DR,Standard Selling,40
,1319DR,Standard Selling,30
,1320DR,Standard Selling,130
,1321DR,Standard Selling,150
,1322DR,Standard Selling,80
,1323DR,Standard Selling,210
,1324DR,Standard Selling,220
,1325DR,Standard Selling,25
,1326DR,Standard Selling,25
,1327DR,Standard Selling,40
,1328DR,Standard Selling,225
,1329DR,Standard Selling,150
,1330DR,Standard Selling,220
,1331DR,Standard Selling,240
,1332DR,Standard Selling,100
,1333DR,Standard Selling,240
,1334DR,Standard Selling,20
,1335DR,Standard Selling,40
,1336DR,Standard Selling,40
,1337DR,Standard Selling,30
,1338DR,Standard Selling,40
,1339DR,Standard Selling,100
,1340DR,Standard Selling,50
,1341DR,Standard Selling,30
,1342DR,Standard Selling,50
,1343DR,Standard Selling,40
,1344DR,Standard Selling,30
,1345DR,Standard Selling,40
,1346DR,Standard Selling,40
,1347DR,Standard Selling,50
,1348DR,Standard Selling,30
,1349DR,Standard Selling,150
,1350DR,Standard Selling,150
,1351DR,Standard Selling,40
,1352DR,Standard Selling,100
,1353DR,Standard Selling,100
,1354DR,Standard Selling,40
,1355DR,Standard Selling,800
,1356DR,Standard Selling,40
,1357DR,Standard Selling,40
,1358DR,Standard Selling,40
,1359DR,Standard Selling,150
,1360DR,Standard Selling,30
,1361DR,Standard Selling,30
,1362DR,Standard Selling,40
,1363DR,Standard Selling,50
,1364DR,Standard Selling,40
,1365DR,Standard Selling,40
,1366DR,Standard Selling,80
,1367DR,Standard Selling,40
,1368DR,Standard Selling,30
,1369DR,Standard Selling,20
,1370DR,Standard Selling,100
,1371DR,Standard Selling,40
,1372DR,Standard Selling,50
,1373DR,Standard Selling,30
,1374DR,Standard Selling,40
,1375DR,Standard Selling,50
,1376DR,Standard Selling,40
,1377DR,Standard Selling,31
,1378DR,Standard Selling,32
,1379DR,Standard Selling,35
,1380DR,Standard Selling,40
,1381DR,Standard Selling,40
,1382DR,Standard Selling,40
,1383DR,Standard Selling,20
,1384DR,Standard Selling,100
,1385DR,Standard Selling,20
,1386DR,Standard Selling,20
,1387DR,Standard Selling,150
,1388DR,Standard Selling,50
,1389DR,Standard Selling,40
,1390DR,Standard Selling,50
,1391DR,Standard Selling,100
,1392DR,Standard Selling,10
,1393DR,Standard Selling,20
,1394DR,Standard Selling,25
,1395DR,Standard Selling,30
,1396DR,Standard Selling,35
,1397DR,Standard Selling,40
,1398DR,Standard Selling,50
,1399DR,Standard Selling,80
,1400DR,Standard Selling,20
,1401DR,Standard Selling,100
,1402DR,Standard Selling,150
,1403DR,Standard Selling,150
,1404DR,Standard Selling,50
,1405DR,Standard Selling,100
,1406DR,Standard Selling,150
,1407DR,Standard Selling,20
,1408DR,Standard Selling,30
,1409DR,Standard Selling,20
,1410DR,Standard Selling,20
,1411DR,Standard Selling,200
,1412DR,Standard Selling,30
,1413DR,Standard Selling,60
,1414DR,Standard Selling,70
,1415DR,Standard Selling,80
,1416DR,Standard Selling,50
,1417DR,Standard Selling,70
,1418DR,Standard Selling,60
,1419DR,Standard Selling,80
,1420DR,Standard Selling,90
,1421DR,Standard Selling,30
,1422DR,Standard Selling,40
,1423DR,Standard Selling,50
,1424DR,Standard Selling,60
,1425DR,Standard Selling,100
,1426DR,Standard Selling,60
,1427DR,Standard Selling,40
,1428DR,Standard Selling,20
,1429DR,Standard Selling,20
,1430DR,Standard Selling,30
,1431DR,Standard Selling,40
,1432DR,Standard Selling,20
,1433DR,Standard Selling,50
,1434DR,Standard Selling,60
,1435DR,Standard Selling,30
,1436DR,Standard Selling,20
,1437DR,Standard Selling,30
,1438DR,Standard Selling,40
,1439DR,Standard Selling,50
,1440DR,Standard Selling,70
,1441DR,Standard Selling,80
,1442DR,Standard Selling,90
,1443DR,Standard Selling,100
,1444DR,Standard Selling,150
,1445DR,Standard Selling,200
,1446DR,Standard Selling,250
,1447DR,Standard Selling,100
,1448DR,Standard Selling,150
,1449DR,Standard Selling,120
,1450DR,Standard Selling,160
,1451DR,Standard Selling,50
,1452DR,Standard Selling,30
,1453DR,Standard Selling,20
,1454DR,Standard Selling,10
,1455DR,Standard Selling,20
,1456DR,Standard Selling,30
,1457DR,Standard Selling,10
,1458DR,Standard Selling,20
,1459DR,Standard Selling,30
,1460DR,Standard Selling,50
,1461DR,Standard Selling,60
,1462DR,Standard Selling,70
,1463DR,Standard Selling,80
,1464DR,Standard Selling,100
,1465DR,Standard Selling,150
,1466DR,Standard Selling,100
,1467DR,Standard Selling,100
,1468DR,Standard Selling,150
,1469DR,Standard Selling,100
,1470DR,Standard Selling,50
,1471DR,Standard Selling,20
,1472DR,Standard Selling,30
,1473DR,Standard Selling,40
,1474DR,Standard Selling,100
,1475DR,Standard Selling,100
,1476DR,Standard Selling,150
,1477DR,Standard Selling,200
,1478DR,Standard Selling,90
,1479DR,Standard Selling,100
,1480DR,Standard Selling,30
,1481DR,Standard Selling,50
,1482DR,Standard Selling,30
,1483DR,Standard Selling,20
,1484DR,Standard Selling,30
,1485DR,Standard Selling,40
,1486DR,Standard Selling,50
,1487DR,Standard Selling,30
,1488DR,Standard Selling,60
,1489DR,Standard Selling,40
,1490DR,Standard Selling,30
,1491DR,Standard Selling,20
,1492DR,Standard Selling,10
,1493DR,Standard Selling,20
,1494DR,Standard Selling,30
,1495DR,Standard Selling,40
,1496DR,Standard Selling,30
,1497DR,Standard Selling,20
,1498DR,Standard Selling,50
,1499DR,Standard Selling,40
,1500DR,Standard Selling,60
,1501DR,Standard Selling,10
,1502DR,Standard Selling,20
,1503DR,Standard Selling,50
,1504DR,Standard Selling,60
,1505DR,Standard Selling,70
,1506DR,Standard Selling,50
,1507DR,Standard Selling,30
,1508DR,Standard Selling,20
,1509DR,Standard Selling,50
,1510DR,Standard Selling,40
,1511DR,Standard Selling,100
,1512DR,Standard Selling,150
,1513DR,Standard Selling,10
,1514DR,Standard Selling,20
,1515DR,Standard Selling,30
,1516DR,Standard Selling,200
,1517DR,Standard Selling,50
,1518DR,Standard Selling,60
,1519DR,Standard Selling,50
,1520DR,Standard Selling,80
,1521DR,Standard Selling,30
,1522DR,Standard Selling,50
,1523DR,Standard Selling,50
,1524DR,Standard Selling,30
,1525DR,Standard Selling,20
,1526DR,Standard Selling,40
,1527DR,Standard Selling,20
,1528DR,Standard Selling,50
,1529DR,Standard Selling,10
,1530DR,Standard Selling,20
,1531DR,Standard Selling,30
,1532DR,Standard Selling,40
,1533DR,Standard Selling,20
,1534DR,Standard Selling,30
,1535DR,Standard Selling,30
,1536DR,Standard Selling,100
,1537DR,Standard Selling,50
,1538DR,Standard Selling,30
,1539DR,Standard Selling,40
,1540DR,Standard Selling,20
,1541DR,Standard Selling,50
,1542DR,Standard Selling,80
,1543DR,Standard Selling,50
,1544DR,Standard Selling,20
,1545DR,Standard Selling,150
,1546DR,Standard Selling,100
,1547DR,Standard Selling,150
,1548DR,Standard Selling,90
,1549DR,Standard Selling,50
,1550DR,Standard Selling,40
,1551DR,Standard Selling,30
,1552DR,Standard Selling,20
,1553DR,Standard Selling,50
,1554DR,Standard Selling,20
,1555DR,Standard Selling,30
,1556DR,Standard Selling,40
,1557DR,Standard Selling,50
,1558DR,Standard Selling,30
,1559DR,Standard Selling,20
,1560DR,Standard Selling,50
,1561DR,Standard Selling,60
,1562DR,Standard Selling,70
,1563DR,Standard Selling,80
,1564DR,Standard Selling,100
,1565DR,Standard Selling,150
,1566DR,Standard Selling,200
,1567DR,Standard Selling,50
,1568DR,Standard Selling,60
,1569DR,Standard Selling,50
,1570DR,Standard Selling,30
,1571DR,Standard Selling,40
,1572DR,Standard Selling,60
,1573DR,Standard Selling,70
,1574DR,Standard Selling,80
,1575DR,Standard Selling,60
,1576DR,Standard Selling,50
,1577DR,Standard Selling,150
,1578DR,Standard Selling,100
,1579DR,Standard Selling,60
,1580DR,Standard Selling,50
,1581DR,Standard Selling,70
,1582DR,Standard Selling,60
,1583DR,Standard Selling,20
,1584DR,Standard Selling,10
,1585DR,Standard Selling,20
,1586DR,Standard Selling,20
,1587DR,Standard Selling,30
,1588DR,Standard Selling,20
,1589DR,Standard Selling,50
,1590DR,Standard Selling,30
,1591DR,Standard Selling,30
,1592DR,Standard Selling,40
,1593DR,Standard Selling,50
,1594DR,Standard Selling,60
,1595DR,Standard Selling,40
,1596DR,Standard Selling,30
,1597DR,Standard Selling,50
,1598DR,Standard Selling,60
,1599DR,Standard Selling,50
,1600DR,Standard Selling,80
,1601DR,Standard Selling,50
,1602DR,Standard Selling,60
,1603DR,Standard Selling,100
,1604DR,Standard Selling,20
,1605DR,Standard Selling,30
,1606DR,Standard Selling,30
,1607DR,Standard Selling,50
,1608DR,Standard Selling,50
,1609DR,Standard Selling,50
,1610DR,Standard Selling,60
,1611DR,Standard Selling,40
,1612DR,Standard Selling,50
,1613DR,Standard Selling,30
,1614DR,Standard Selling,20
,1615DR,Standard Selling,80
,1616DR,Standard Selling,50
,1617DR,Standard Selling,50
,1618DR,Standard Selling,100
,1619DR,Standard Selling,150
,1620DR,Standard Selling,200
,1621DR,Standard Selling,250
,1622DR,Standard Selling,100
,1623DR,Standard Selling,50
,1624DR,Standard Selling,100
,1625DR,Standard Selling,40
,1626DR,Standard Selling,30
,1627DR,Standard Selling,20
,1628DR,Standard Selling,2.5
,1629DR,Standard Selling,200
,1630DR,Standard Selling,40
,1631DR,Standard Selling,40
,1632DR,Standard Selling,50
,1633DR,Standard Selling,20
,1634DR,Standard Selling,10
,1635DR,Standard Selling,30
,1636DR,Standard Selling,40
,1637DR,Standard Selling,50
,1638DR,Standard Selling,30
,1639DR,Standard Selling,40
,1640DR,Standard Selling,20
,1641DR,Standard Selling,40
,1642DR,Standard Selling,40
,1643DR,Standard Selling,20
,1644DR,Standard Selling,50
,1645DR,Standard Selling,30
,1646DR,Standard Selling,40
,1647DR,Standard Selling,50
,1648DR,Standard Selling,50
,1649DR,Standard Selling,40
,1650DR,Standard Selling,250
,1651DR,Standard Selling,20
,1652DR,Standard Selling,30
,1653DR,Standard Selling,40
,1654DR,Standard Selling,150
,1655DR,Standard Selling,240
,1656DR,Standard Selling,40
,1657DR,Standard Selling,150
,1658DR,Standard Selling,40
,1659DR,Standard Selling,40
,1660DR,Standard Selling,40
,1661DR,Standard Selling,30
,1662DR,Standard Selling,60
,1663DR,Standard Selling,50
,1664DR,Standard Selling,40
,1665DR,Standard Selling,30
,1666DR,Standard Selling,130
,1667DR,Standard Selling,150
,1668DR,Standard Selling,80
,1669DR,Standard Selling,210
,1670DR,Standard Selling,220
,1671DR,Standard Selling,25
,1672DR,Standard Selling,25
,1673DR,Standard Selling,40
,1674DR,Standard Selling,225
,1675DR,Standard Selling,150
,1676DR,Standard Selling,220
,1677DR,Standard Selling,240
,1678DR,Standard Selling,100
,1679DR,Standard Selling,240
,1680DR,Standard Selling,20
,1681DR,Standard Selling,40
,1682DR,Standard Selling,40
,1683DR,Standard Selling,30
,1684DR,Standard Selling,40
,1685DR,Standard Selling,100
,1686DR,Standard Selling,50
,1687DR,Standard Selling,30
,1688DR,Standard Selling,50
,1689DR,Standard Selling,40
,1690DR,Standard Selling,30
,1691DR,Standard Selling,40
,1692DR,Standard Selling,40
,1693DR,Standard Selling,50
,1694DR,Standard Selling,30
,1695DR,Standard Selling,150
,1696DR,Standard Selling,150
,1697DR,Standard Selling,40
,1698DR,Standard Selling,100
,1699DR,Standard Selling,100
,1700DR,Standard Selling,40
,1701DR,Standard Selling,800
,1702DR,Standard Selling,40
,1703DR,Standard Selling,40
,1704DR,Standard Selling,40
,1705DR,Standard Selling,150
,1706DR,Standard Selling,30
,1707DR,Standard Selling,30
,1708DR,Standard Selling,40
,1709DR,Standard Selling,50
,1710DR,Standard Selling,40
,1711DR,Standard Selling,40
,1712DR,Standard Selling,80
,1713DR,Standard Selling,40
,1714DR,Standard Selling,30
,1715DR,Standard Selling,20
,1716DR,Standard Selling,100
,1717DR,Standard Selling,40
,1718DR,Standard Selling,50
,1719DR,Standard Selling,30
,1720DR,Standard Selling,40
,1721DR,Standard Selling,50
,1722DR,Standard Selling,40
,1723DR,Standard Selling,31
,1724DR,Standard Selling,32
,1725DR,Standard Selling,35
,1726DR,Standard Selling,40
,1727DR,Standard Selling,40
,1728DR,Standard Selling,40
,1729DR,Standard Selling,100
,1730DR,Standard Selling,20
,1731DR,Standard Selling,20
,1732DR,Standard Selling,150
,1733DR,Standard Selling,50
,1734DR,Standard Selling,40
,1735DR,Standard Selling,50
,1736DR,Standard Selling,100
,1737DR,Standard Selling,10
,1738DR,Standard Selling,20
,1739DR,Standard Selling,25
,1740DR,Standard Selling,30
,1741DR,Standard Selling,35
,1742DR,Standard Selling,40
,1743DR,Standard Selling,50
,1744DR,Standard Selling,80
,1745DR,Standard Selling,20
,1746DR,Standard Selling,100
,1747DR,Standard Selling,150
,1748DR,Standard Selling,150
,1749DR,Standard Selling,50
,1750DR,Standard Selling,100
,1751DR,Standard Selling,150
,1752DR,Standard Selling,20
,1753DR,Standard Selling,30
,1754DR,Standard Selling,20
,1755DR,Standard Selling,20
,1756DR,Standard Selling,200
,1757DR,Standard Selling,30
,1758DR,Standard Selling,60
,1759DR,Standard Selling,70
,1760DR,Standard Selling,80
,1761DR,Standard Selling,50
,1762DR,Standard Selling,70
,1763DR,Standard Selling,60
,1764DR,Standard Selling,80
,1765DR,Standard Selling,90
,1766DR,Standard Selling,30
,1767DR,Standard Selling,40
,1768DR,Standard Selling,50
,1769DR,Standard Selling,60
,1770DR,Standard Selling,100
,1771DR,Standard Selling,60
,1772DR,Standard Selling,40
,1773DR,Standard Selling,20
,1774DR,Standard Selling,20
,1775DR,Standard Selling,30
,1776DR,Standard Selling,40
,1777DR,Standard Selling,20
,1778DR,Standard Selling,50
,1779DR,Standard Selling,60
,1780DR,Standard Selling,30
,1781DR,Standard Selling,20
,1782DR,Standard Selling,30
,1783DR,Standard Selling,40
,1784DR,Standard Selling,50
,1785DR,Standard Selling,70
,1786DR,Standard Selling,80
,1787DR,Standard Selling,90
,1788DR,Standard Selling,100
,1789DR,Standard Selling,150
,1790DR,Standard Selling,200
,1791DR,Standard Selling,250
,1792DR,Standard Selling,100
,1793DR,Standard Selling,150
,1794DR,Standard Selling,120
,1795DR,Standard Selling,160
,1796DR,Standard Selling,50
,1797DR,Standard Selling,30
,1798DR,Standard Selling,20
,1799DR,Standard Selling,10
,1800DR,Standard Selling,20
,1801DR,Standard Selling,30
,1802DR,Standard Selling,10
,1803DR,Standard Selling,20
,1804DR,Standard Selling,30
,1805DR,Standard Selling,50
,1806DR,Standard Selling,60
,1807DR,Standard Selling,70
,1808DR,Standard Selling,80
,1809DR,Standard Selling,100
,1810DR,Standard Selling,150
,1811DR,Standard Selling,100
,1812DR,Standard Selling,100
,1813DR,Standard Selling,150
,1814DR,Standard Selling,100
,1815DR,Standard Selling,50
,1816DR,Standard Selling,20
,1817DR,Standard Selling,30
,1818DR,Standard Selling,40
,1819DR,Standard Selling,100
,1820DR,Standard Selling,100
,1821DR,Standard Selling,150
,1822DR,Standard Selling,200
,1823DR,Standard Selling,90
,1824DR,Standard Selling,100
,1825DR,Standard Selling,30
,1826DR,Standard Selling,50
,1827DR,Standard Selling,30
,1828DR,Standard Selling,20
,1829DR,Standard Selling,30
,1830DR,Standard Selling,40
,1831DR,Standard Selling,50
,1832DR,Standard Selling,30
,1833DR,Standard Selling,60
,1834DR,Standard Selling,40
,1835DR,Standard Selling,30
,1836DR,Standard Selling,20
,1837DR,Standard Selling,10
,1838DR,Standard Selling,20
,1839DR,Standard Selling,30
,1840DR,Standard Selling,40
,1841DR,Standard Selling,30
,1842DR,Standard Selling,20
,1843DR,Standard Selling,50
,1844DR,Standard Selling,40
,1845DR,Standard Selling,60
,1846DR,Standard Selling,10
,1847DR,Standard Selling,20
,1848DR,Standard Selling,50
,1849DR,Standard Selling,60
,1850DR,Standard Selling,70
,1851DR,Standard Selling,50
,1852DR,Standard Selling,30
,1853DR,Standard Selling,20
,1854DR,Standard Selling,50
,1855DR,Standard Selling,40
,1856DR,Standard Selling,100
,1857DR,Standard Selling,150
,1858DR,Standard Selling,10
,1859DR,Standard Selling,20
,1860DR,Standard Selling,30
,1861DR,Standard Selling,200
,1862DR,Standard Selling,50
,1863DR,Standard Selling,60
,1864DR,Standard Selling,50
,1865DR,Standard Selling,80
,1866DR,Standard Selling,30
,1867DR,Standard Selling,50
,1868DR,Standard Selling,50
,1869DR,Standard Selling,30
,1870DR,Standard Selling,20
,1871DR,Standard Selling,40
,1872DR,Standard Selling,20
,1873DR,Standard Selling,50
,1874DR,Standard Selling,10
,1875DR,Standard Selling,20
,1876DR,Standard Selling,30
,1877DR,Standard Selling,40
,1878DR,Standard Selling,20
,1879DR,Standard Selling,30
,1880DR,Standard Selling,30
,1881DR,Standard Selling,100
,1882DR,Standard Selling,50
,1883DR,Standard Selling,30
,1884DR,Standard Selling,40
,1885DR,Standard Selling,20
,1886DR,Standard Selling,50
,1887DR,Standard Selling,80
,1888DR,Standard Selling,50
,1889DR,Standard Selling,20
,1890DR,Standard Selling,150
,1891DR,Standard Selling,100
,1892DR,Standard Selling,150
,1893DR,Standard Selling,90
,1894DR,Standard Selling,50
,1895DR,Standard Selling,40
,1896DR,Standard Selling,30
,1897DR,Standard Selling,20
,1898DR,Standard Selling,50
,1899DR,Standard Selling,20
,1900DR,Standard Selling,30
,1901DR,Standard Selling,40
,1902DR,Standard Selling,50
,1903DR,Standard Selling,30
,1904DR,Standard Selling,20
,1905DR,Standard Selling,50
,1906DR,Standard Selling,60
,1907DR,Standard Selling,70
,1908DR,Standard Selling,80
,1909DR,Standard Selling,100
,1910DR,Standard Selling,150
